"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11"
-0,098;-0,077;0,748;1,452;2,52;3,342;4,377;4,274;3,414;2,527;1,526;0,55;-0,870536422;-0,592630867;-0,462913491;-0,515148387;-0,318356293;-0,26082568;-0,233557683;-0,219943112;-0,252588432;-0,283948114;-0,28457593;-0,05095477;0,265325738;0,637842414;0,368047757;0,635140813;0,271116565;0,825783665;0,549217191;0,154879367;0,215255986;0,42153027;0,415384597;0,110975559;0,534157211;0,147495562;0,353892259;0,052283229;0,576745761;-0,025301205;0,351997192;0,895721764;0,865292531;0,855102722;0,744249094;0,858502126;0,739950277;0,63654353;0,62049337;0,55334639;0,499771016;0,447100902;0,507458494;0,442657639;0,356393593;0,560086001;0,707630868;0,798188833;-0,734656446;-0,74001125;-0,626985099;-0,716959114;-0,544529599;-0,598619717;-0,588836112;-0,58588448;-0,685366328;-0,46013487;-0,763497706;-0,840642908;-0,872990605;-0,962497589;-0,932827266;-1,03998402;-0,943713617;-1,082666066;-0,94171739;-0,873736296;-0,980295757;-0,615698888;-0,635770434;-0,481243569;0,638525322;0,656741562;0,569223949;0,52255585;0,641786798;0,415155507;0,294416906;0,532302391;0,487879228;0,454864788;0,524800486;0,643184664;0,666599918;0,685807115;0,530324742;0,499836244;0,673395469;0,743108657;0,566126832;0,652499927;0,564216536;0,358592092;0,092698224;-0,059083804
0,762;-0,098;-0,077;0,748;1,452;2,52;3,342;4,377;4,274;3,414;2,527;1,526;-0,944856285;-0,870536422;-0,592630867;-0,462913491;-0,515148387;-0,318356293;-0,26082568;-0,233557683;-0,219943112;-0,252588432;-0,283948114;-0,28457593;-0,072449281;0,265325738;0,637842414;0,368047757;0,635140813;0,271116565;0,825783665;0,549217191;0,154879367;0,215255986;0,42153027;0,415384597;0,923828013;0,534157211;0,147495562;0,353892259;0,052283229;0,576745761;-0,025301205;0,351997192;0,895721764;0,865292531;0,855102722;0,744249094;0,774146655;0,739950277;0,63654353;0,62049337;0,55334639;0,499771016;0,447100902;0,507458494;0,442657639;0,356393593;0,560086001;0,707630868;-0,783782458;-0,734656446;-0,74001125;-0,626985099;-0,716959114;-0,544529599;-0,598619717;-0,588836112;-0,58588448;-0,685366328;-0,46013487;-0,763497706;-0,777343123;-0,872990605;-0,962497589;-0,932827266;-1,03998402;-0,943713617;-1,082666066;-0,94171739;-0,873736296;-0,980295757;-0,615698888;-0,635770434;0,543927533;0,638525322;0,656741562;0,569223949;0,52255585;0,641786798;0,415155507;0,294416906;0,532302391;0,487879228;0,454864788;0,524800486;0,543443273;0,666599918;0,685807115;0,530324742;0,499836244;0,673395469;0,743108657;0,566126832;0,652499927;0,564216536;0,358592092;0,092698224
1,563;0,762;-0,098;-0,077;0,748;1,452;2,52;3,342;4,377;4,274;3,414;2,527;-0,897652953;-0,944856285;-0,870536422;-0,592630867;-0,462913491;-0,515148387;-0,318356293;-0,26082568;-0,233557683;-0,219943112;-0,252588432;-0,283948114;0,370455964;-0,072449281;0,265325738;0,637842414;0,368047757;0,635140813;0,271116565;0,825783665;0,549217191;0,154879367;0,215255986;0,42153027;0,350542578;0,923828013;0,534157211;0,147495562;0,353892259;0,052283229;0,576745761;-0,025301205;0,351997192;0,895721764;0,865292531;0,855102722;0,875502503;0,774146655;0,739950277;0,63654353;0,62049337;0,55334639;0,499771016;0,447100902;0,507458494;0,442657639;0,356393593;0,560086001;-0,879331035;-0,783782458;-0,734656446;-0,74001125;-0,626985099;-0,716959114;-0,544529599;-0,598619717;-0,588836112;-0,58588448;-0,685366328;-0,46013487;-0,815144214;-0,777343123;-0,872990605;-0,962497589;-0,932827266;-1,03998402;-0,943713617;-1,082666066;-0,94171739;-0,873736296;-0,980295757;-0,615698888;0,204721047;0,543927533;0,638525322;0,656741562;0,569223949;0,52255585;0,641786798;0,415155507;0,294416906;0,532302391;0,487879228;0,454864788;0,600364212;0,543443273;0,666599918;0,685807115;0,530324742;0,499836244;0,673395469;0,743108657;0,566126832;0,652499927;0,564216536;0,358592092
2,282;1,563;0,762;-0,098;-0,077;0,748;1,452;2,52;3,342;4,377;4,274;3,414;-0,78310782;-0,897652953;-0,944856285;-0,870536422;-0,592630867;-0,462913491;-0,515148387;-0,318356293;-0,26082568;-0,233557683;-0,219943112;-0,252588432;0,031132686;0,370455964;-0,072449281;0,265325738;0,637842414;0,368047757;0,635140813;0,271116565;0,825783665;0,549217191;0,154879367;0,215255986;0,501403553;0,350542578;0,923828013;0,534157211;0,147495562;0,353892259;0,052283229;0,576745761;-0,025301205;0,351997192;0,895721764;0,865292531;0,852926304;0,875502503;0,774146655;0,739950277;0,63654353;0,62049337;0,55334639;0,499771016;0,447100902;0,507458494;0,442657639;0,356393593;-1,143041944;-0,879331035;-0,783782458;-0,734656446;-0,74001125;-0,626985099;-0,716959114;-0,544529599;-0,598619717;-0,588836112;-0,58588448;-0,685366328;-0,86630478;-0,815144214;-0,777343123;-0,872990605;-0,962497589;-0,932827266;-1,03998402;-0,943713617;-1,082666066;-0,94171739;-0,873736296;-0,980295757;0,591120556;0,204721047;0,543927533;0,638525322;0,656741562;0,569223949;0,52255585;0,641786798;0,415155507;0,294416906;0,532302391;0,487879228;0,359915937;0,600364212;0,543443273;0,666599918;0,685807115;0,530324742;0,499836244;0,673395469;0,743108657;0,566126832;0,652499927;0,564216536
2,842;2,282;1,563;0,762;-0,098;-0,077;0,748;1,452;2,52;3,342;4,377;4,274;-0,817677322;-0,78310782;-0,897652953;-0,944856285;-0,870536422;-0,592630867;-0,462913491;-0,515148387;-0,318356293;-0,26082568;-0,233557683;-0,219943112;0,097743059;0,031132686;0,370455964;-0,072449281;0,265325738;0,637842414;0,368047757;0,635140813;0,271116565;0,825783665;0,549217191;0,154879367;0,49207345;0,501403553;0,350542578;0,923828013;0,534157211;0,147495562;0,353892259;0,052283229;0,576745761;-0,025301205;0,351997192;0,895721764;0,897073023;0,852926304;0,875502503;0,774146655;0,739950277;0,63654353;0,62049337;0,55334639;0,499771016;0,447100902;0,507458494;0,442657639;-1,047506339;-1,143041944;-0,879331035;-0,783782458;-0,734656446;-0,74001125;-0,626985099;-0,716959114;-0,544529599;-0,598619717;-0,588836112;-0,58588448;-0,862218445;-0,86630478;-0,815144214;-0,777343123;-0,872990605;-0,962497589;-0,932827266;-1,03998402;-0,943713617;-1,082666066;-0,94171739;-0,873736296;0,338475119;0,591120556;0,204721047;0,543927533;0,638525322;0,656741562;0,569223949;0,52255585;0,641786798;0,415155507;0,294416906;0,532302391;0,328922802;0,359915937;0,600364212;0,543443273;0,666599918;0,685807115;0,530324742;0,499836244;0,673395469;0,743108657;0,566126832;0,652499927
3,406;2,842;2,282;1,563;0,762;-0,098;-0,077;0,748;1,452;2,52;3,342;4,377;-0,848071144;-0,817677322;-0,78310782;-0,897652953;-0,944856285;-0,870536422;-0,592630867;-0,462913491;-0,515148387;-0,318356293;-0,26082568;-0,233557683;-0,14035932;0,097743059;0,031132686;0,370455964;-0,072449281;0,265325738;0,637842414;0,368047757;0,635140813;0,271116565;0,825783665;0,549217191;0,798475391;0,49207345;0,501403553;0,350542578;0,923828013;0,534157211;0,147495562;0,353892259;0,052283229;0,576745761;-0,025301205;0,351997192;0,923924673;0,897073023;0,852926304;0,875502503;0,774146655;0,739950277;0,63654353;0,62049337;0,55334639;0,499771016;0,447100902;0,507458494;-0,850160125;-1,047506339;-1,143041944;-0,879331035;-0,783782458;-0,734656446;-0,74001125;-0,626985099;-0,716959114;-0,544529599;-0,598619717;-0,588836112;-0,817702693;-0,862218445;-0,86630478;-0,815144214;-0,777343123;-0,872990605;-0,962497589;-0,932827266;-1,03998402;-0,943713617;-1,082666066;-0,94171739;0,310942774;0,338475119;0,591120556;0,204721047;0,543927533;0,638525322;0,656741562;0,569223949;0,52255585;0,641786798;0,415155507;0,294416906;0,074413839;0,328922802;0,359915937;0,600364212;0,543443273;0,666599918;0,685807115;0,530324742;0,499836244;0,673395469;0,743108657;0,566126832
3,336;3,406;2,842;2,282;1,563;0,762;-0,098;-0,077;0,748;1,452;2,52;3,342;-0,759099122;-0,848071144;-0,817677322;-0,78310782;-0,897652953;-0,944856285;-0,870536422;-0,592630867;-0,462913491;-0,515148387;-0,318356293;-0,26082568;0,054118294;-0,14035932;0,097743059;0,031132686;0,370455964;-0,072449281;0,265325738;0,637842414;0,368047757;0,635140813;0,271116565;0,825783665;0,702159424;0,798475391;0,49207345;0,501403553;0,350542578;0,923828013;0,534157211;0,147495562;0,353892259;0,052283229;0,576745761;-0,025301205;0,829742643;0,923924673;0,897073023;0,852926304;0,875502503;0,774146655;0,739950277;0,63654353;0,62049337;0,55334639;0,499771016;0,447100902;-0,772415757;-0,850160125;-1,047506339;-1,143041944;-0,879331035;-0,783782458;-0,734656446;-0,74001125;-0,626985099;-0,716959114;-0,544529599;-0,598619717;-0,8966102;-0,817702693;-0,862218445;-0,86630478;-0,815144214;-0,777343123;-0,872990605;-0,962497589;-0,932827266;-1,03998402;-0,943713617;-1,082666066;0,355883836;0,310942774;0,338475119;0,591120556;0,204721047;0,543927533;0,638525322;0,656741562;0,569223949;0,52255585;0,641786798;0,415155507;0,159920256;0,074413839;0,328922802;0,359915937;0,600364212;0,543443273;0,666599918;0,685807115;0,530324742;0,499836244;0,673395469;0,743108657
2,465;3,336;3,406;2,842;2,282;1,563;0,762;-0,098;-0,077;0,748;1,452;2,52;-0,641736445;-0,759099122;-0,848071144;-0,817677322;-0,78310782;-0,897652953;-0,944856285;-0,870536422;-0,592630867;-0,462913491;-0,515148387;-0,318356293;0,272081414;0,054118294;-0,14035932;0,097743059;0,031132686;0,370455964;-0,072449281;0,265325738;0,637842414;0,368047757;0,635140813;0,271116565;0,467744854;0,702159424;0,798475391;0,49207345;0,501403553;0,350542578;0,923828013;0,534157211;0,147495562;0,353892259;0,052283229;0,576745761;0,860532338;0,829742643;0,923924673;0,897073023;0,852926304;0,875502503;0,774146655;0,739950277;0,63654353;0,62049337;0,55334639;0,499771016;-0,823485905;-0,772415757;-0,850160125;-1,047506339;-1,143041944;-0,879331035;-0,783782458;-0,734656446;-0,74001125;-0,626985099;-0,716959114;-0,544529599;-0,894839939;-0,8966102;-0,817702693;-0,862218445;-0,86630478;-0,815144214;-0,777343123;-0,872990605;-0,962497589;-0,932827266;-1,03998402;-0,943713617;0,404380241;0,355883836;0,310942774;0,338475119;0,591120556;0,204721047;0,543927533;0,638525322;0,656741562;0,569223949;0,52255585;0,641786798;0,245023208;0,159920256;0,074413839;0,328922802;0,359915937;0,600364212;0,543443273;0,666599918;0,685807115;0,530324742;0,499836244;0,673395469
1,479;2,465;3,336;3,406;2,842;2,282;1,563;0,762;-0,098;-0,077;0,748;1,452;-0,417971905;-0,641736445;-0,759099122;-0,848071144;-0,817677322;-0,78310782;-0,897652953;-0,944856285;-0,870536422;-0,592630867;-0,462913491;-0,515148387;0,018304132;0,272081414;0,054118294;-0,14035932;0,097743059;0,031132686;0,370455964;-0,072449281;0,265325738;0,637842414;0,368047757;0,635140813;0,378301716;0,467744854;0,702159424;0,798475391;0,49207345;0,501403553;0,350542578;0,923828013;0,534157211;0,147495562;0,353892259;0,052283229;0,926279382;0,860532338;0,829742643;0,923924673;0,897073023;0,852926304;0,875502503;0,774146655;0,739950277;0,63654353;0,62049337;0,55334639;-1,011667079;-0,823485905;-0,772415757;-0,850160125;-1,047506339;-1,143041944;-0,879331035;-0,783782458;-0,734656446;-0,74001125;-0,626985099;-0,716959114;-0,964550084;-0,894839939;-0,8966102;-0,817702693;-0,862218445;-0,86630478;-0,815144214;-0,777343123;-0,872990605;-0,962497589;-0,932827266;-1,03998402;0,536367603;0,404380241;0,355883836;0,310942774;0,338475119;0,591120556;0,204721047;0,543927533;0,638525322;0,656741562;0,569223949;0,52255585;0,085987205;0,245023208;0,159920256;0,074413839;0,328922802;0,359915937;0,600364212;0,543443273;0,666599918;0,685807115;0,530324742;0,499836244
0,552;1,479;2,465;3,336;3,406;2,842;2,282;1,563;0,762;-0,098;-0,077;0,748;-0,402964246;-0,417971905;-0,641736445;-0,759099122;-0,848071144;-0,817677322;-0,78310782;-0,897652953;-0,944856285;-0,870536422;-0,592630867;-0,462913491;-0,173870526;0,018304132;0,272081414;0,054118294;-0,14035932;0,097743059;0,031132686;0,370455964;-0,072449281;0,265325738;0,637842414;0,368047757;0,760057269;0,378301716;0,467744854;0,702159424;0,798475391;0,49207345;0,501403553;0,350542578;0,923828013;0,534157211;0,147495562;0,353892259;0,964187203;0,926279382;0,860532338;0,829742643;0,923924673;0,897073023;0,852926304;0,875502503;0,774146655;0,739950277;0,63654353;0,62049337;-0,754193233;-1,011667079;-0,823485905;-0,772415757;-0,850160125;-1,047506339;-1,143041944;-0,879331035;-0,783782458;-0,734656446;-0,74001125;-0,626985099;-0,906538106;-0,964550084;-0,894839939;-0,8966102;-0,817702693;-0,862218445;-0,86630478;-0,815144214;-0,777343123;-0,872990605;-0,962497589;-0,932827266;0,233387505;0,536367603;0,404380241;0,355883836;0,310942774;0,338475119;0,591120556;0,204721047;0,543927533;0,638525322;0,656741562;0,569223949;0,280389229;0,085987205;0,245023208;0,159920256;0,074413839;0,328922802;0,359915937;0,600364212;0,543443273;0,666599918;0,685807115;0,530324742
-0,269;0,552;1,479;2,465;3,336;3,406;2,842;2,282;1,563;0,762;-0,098;-0,077;-0,142302472;-0,402964246;-0,417971905;-0,641736445;-0,759099122;-0,848071144;-0,817677322;-0,78310782;-0,897652953;-0,944856285;-0,870536422;-0,592630867;-0,302967631;-0,173870526;0,018304132;0,272081414;0,054118294;-0,14035932;0,097743059;0,031132686;0,370455964;-0,072449281;0,265325738;0,637842414;0,720884292;0,760057269;0,378301716;0,467744854;0,702159424;0,798475391;0,49207345;0,501403553;0,350542578;0,923828013;0,534157211;0,147495562;0,933317571;0,964187203;0,926279382;0,860532338;0,829742643;0,923924673;0,897073023;0,852926304;0,875502503;0,774146655;0,739950277;0,63654353;-0,811418768;-0,754193233;-1,011667079;-0,823485905;-0,772415757;-0,850160125;-1,047506339;-1,143041944;-0,879331035;-0,783782458;-0,734656446;-0,74001125;-1,054269982;-0,906538106;-0,964550084;-0,894839939;-0,8966102;-0,817702693;-0,862218445;-0,86630478;-0,815144214;-0,777343123;-0,872990605;-0,962497589;0,100562174;0,233387505;0,536367603;0,404380241;0,355883836;0,310942774;0,338475119;0,591120556;0,204721047;0,543927533;0,638525322;0,656741562;0,170201698;0,280389229;0,085987205;0,245023208;0,159920256;0,074413839;0,328922802;0,359915937;0,600364212;0,543443273;0,666599918;0,685807115
-0,815;-0,269;0,552;1,479;2,465;3,336;3,406;2,842;2,282;1,563;0,762;-0,098;0,023749729;-0,142302472;-0,402964246;-0,417971905;-0,641736445;-0,759099122;-0,848071144;-0,817677322;-0,78310782;-0,897652953;-0,944856285;-0,870536422;-0,316485365;-0,302967631;-0,173870526;0,018304132;0,272081414;0,054118294;-0,14035932;0,097743059;0,031132686;0,370455964;-0,072449281;0,265325738;0,447394793;0,720884292;0,760057269;0,378301716;0,467744854;0,702159424;0,798475391;0,49207345;0,501403553;0,350542578;0,923828013;0,534157211;0,840003255;0,933317571;0,964187203;0,926279382;0,860532338;0,829742643;0,923924673;0,897073023;0,852926304;0,875502503;0,774146655;0,739950277;-0,961677072;-0,811418768;-0,754193233;-1,011667079;-0,823485905;-0,772415757;-0,850160125;-1,047506339;-1,143041944;-0,879331035;-0,783782458;-0,734656446;-1,205819522;-1,054269982;-0,906538106;-0,964550084;-0,894839939;-0,8966102;-0,817702693;-0,862218445;-0,86630478;-0,815144214;-0,777343123;-0,872990605;0,080746042;0,100562174;0,233387505;0,536367603;0,404380241;0,355883836;0,310942774;0,338475119;0,591120556;0,204721047;0,543927533;0,638525322;0,167960656;0,170201698;0,280389229;0,085987205;0,245023208;0,159920256;0,074413839;0,328922802;0,359915937;0,600364212;0,543443273;0,666599918
-0,921;-0,815;-0,269;0,552;1,479;2,465;3,336;3,406;2,842;2,282;1,563;0,762;0,37448158;0,023749729;-0,142302472;-0,402964246;-0,417971905;-0,641736445;-0,759099122;-0,848071144;-0,817677322;-0,78310782;-0,897652953;-0,944856285;-0,0863252569999999;-0,316485365;-0,302967631;-0,173870526;0,018304132;0,272081414;0,054118294;-0,14035932;0,097743059;0,031132686;0,370455964;-0,072449281;0,172940284;0,447394793;0,720884292;0,760057269;0,378301716;0,467744854;0,702159424;0,798475391;0,49207345;0,501403553;0,350542578;0,923828013;0,792539183;0,840003255;0,933317571;0,964187203;0,926279382;0,860532338;0,829742643;0,923924673;0,897073023;0,852926304;0,875502503;0,774146655;-0,968862511;-0,961677072;-0,811418768;-0,754193233;-1,011667079;-0,823485905;-0,772415757;-0,850160125;-1,047506339;-1,143041944;-0,879331035;-0,783782458;-1,07842718;-1,205819522;-1,054269982;-0,906538106;-0,964550084;-0,894839939;-0,8966102;-0,817702693;-0,862218445;-0,86630478;-0,815144214;-0,777343123;0,214648278;0,080746042;0,100562174;0,233387505;0,536367603;0,404380241;0,355883836;0,310942774;0,338475119;0,591120556;0,204721047;0,543927533;0,054788302;0,167960656;0,170201698;0,280389229;0,085987205;0,245023208;0,159920256;0,074413839;0,328922802;0,359915937;0,600364212;0,543443273
-0,352;-0,921;-0,815;-0,269;0,552;1,479;2,465;3,336;3,406;2,842;2,282;1,563;0,435806082;0,37448158;0,023749729;-0,142302472;-0,402964246;-0,417971905;-0,641736445;-0,759099122;-0,848071144;-0,817677322;-0,78310782;-0,897652953;0,00258993800000004;-0,0863252569999999;-0,316485365;-0,302967631;-0,173870526;0,018304132;0,272081414;0,054118294;-0,14035932;0,097743059;0,031132686;0,370455964;0,063100764;0,172940284;0,447394793;0,720884292;0,760057269;0,378301716;0,467744854;0,702159424;0,798475391;0,49207345;0,501403553;0,350542578;0,698004289;0,792539183;0,840003255;0,933317571;0,964187203;0,926279382;0,860532338;0,829742643;0,923924673;0,897073023;0,852926304;0,875502503;-0,805143057;-0,968862511;-0,961677072;-0,811418768;-0,754193233;-1,011667079;-0,823485905;-0,772415757;-0,850160125;-1,047506339;-1,143041944;-0,879331035;-1,085438568;-1,07842718;-1,205819522;-1,054269982;-0,906538106;-0,964550084;-0,894839939;-0,8966102;-0,817702693;-0,862218445;-0,86630478;-0,815144214;0,151126309;0,214648278;0,080746042;0,100562174;0,233387505;0,536367603;0,404380241;0,355883836;0,310942774;0,338475119;0,591120556;0,204721047;-0,062084504;0,054788302;0,167960656;0,170201698;0,280389229;0,085987205;0,245023208;0,159920256;0,074413839;0,328922802;0,359915937;0,600364212
0,387;-0,352;-0,921;-0,815;-0,269;0,552;1,479;2,465;3,336;3,406;2,842;2,282;0,624360955;0,435806082;0,37448158;0,023749729;-0,142302472;-0,402964246;-0,417971905;-0,641736445;-0,759099122;-0,848071144;-0,817677322;-0,78310782;-0,00289551799999996;0,00258993800000004;-0,0863252569999999;-0,316485365;-0,302967631;-0,173870526;0,018304132;0,272081414;0,054118294;-0,14035932;0,097743059;0,031132686;0,056803866;0,063100764;0,172940284;0,447394793;0,720884292;0,760057269;0,378301716;0,467744854;0,702159424;0,798475391;0,49207345;0,501403553;0,43476704;0,698004289;0,792539183;0,840003255;0,933317571;0,964187203;0,926279382;0,860532338;0,829742643;0,923924673;0,897073023;0,852926304;-0,771682947;-0,805143057;-0,968862511;-0,961677072;-0,811418768;-0,754193233;-1,011667079;-0,823485905;-0,772415757;-0,850160125;-1,047506339;-1,143041944;-1,097292322;-1,085438568;-1,07842718;-1,205819522;-1,054269982;-0,906538106;-0,964550084;-0,894839939;-0,8966102;-0,817702693;-0,862218445;-0,86630478;0,532809964;0,151126309;0,214648278;0,080746042;0,100562174;0,233387505;0,536367603;0,404380241;0,355883836;0,310942774;0,338475119;0,591120556;-0,018231969;-0,062084504;0,054788302;0,167960656;0,170201698;0,280389229;0,085987205;0,245023208;0,159920256;0,074413839;0,328922802;0,359915937
1,317;0,387;-0,352;-0,921;-0,815;-0,269;0,552;1,479;2,465;3,336;3,406;2,842;0,714612658;0,624360955;0,435806082;0,37448158;0,023749729;-0,142302472;-0,402964246;-0,417971905;-0,641736445;-0,759099122;-0,848071144;-0,817677322;0,015785843;-0,00289551799999996;0,00258993800000004;-0,0863252569999999;-0,316485365;-0,302967631;-0,173870526;0,018304132;0,272081414;0,054118294;-0,14035932;0,097743059;0,050876984;0,056803866;0,063100764;0,172940284;0,447394793;0,720884292;0,760057269;0,378301716;0,467744854;0,702159424;0,798475391;0,49207345;0,302613816;0,43476704;0,698004289;0,792539183;0,840003255;0,933317571;0,964187203;0,926279382;0,860532338;0,829742643;0,923924673;0,897073023;-0,518832924;-0,771682947;-0,805143057;-0,968862511;-0,961677072;-0,811418768;-0,754193233;-1,011667079;-0,823485905;-0,772415757;-0,850160125;-1,047506339;-1,014901512;-1,097292322;-1,085438568;-1,07842718;-1,205819522;-1,054269982;-0,906538106;-0,964550084;-0,894839939;-0,8966102;-0,817702693;-0,862218445;0,459119262;0,532809964;0,151126309;0,214648278;0,080746042;0,100562174;0,233387505;0,536367603;0,404380241;0,355883836;0,310942774;0,338475119;0,077562962;-0,018231969;-0,062084504;0,054788302;0,167960656;0,170201698;0,280389229;0,085987205;0,245023208;0,159920256;0,074413839;0,328922802
1,991;1,317;0,387;-0,352;-0,921;-0,815;-0,269;0,552;1,479;2,465;3,336;3,406;0,728631809;0,714612658;0,624360955;0,435806082;0,37448158;0,023749729;-0,142302472;-0,402964246;-0,417971905;-0,641736445;-0,759099122;-0,848071144;0,139562238;0,015785843;-0,00289551799999996;0,00258993800000004;-0,0863252569999999;-0,316485365;-0,302967631;-0,173870526;0,018304132;0,272081414;0,054118294;-0,14035932;-0,072800214;0,050876984;0,056803866;0,063100764;0,172940284;0,447394793;0,720884292;0,760057269;0,378301716;0,467744854;0,702159424;0,798475391;0,075913413;0,302613816;0,43476704;0,698004289;0,792539183;0,840003255;0,933317571;0,964187203;0,926279382;0,860532338;0,829742643;0,923924673;-0,381632897;-0,518832924;-0,771682947;-0,805143057;-0,968862511;-0,961677072;-0,811418768;-0,754193233;-1,011667079;-0,823485905;-0,772415757;-0,850160125;-0,919240238;-1,014901512;-1,097292322;-1,085438568;-1,07842718;-1,205819522;-1,054269982;-0,906538106;-0,964550084;-0,894839939;-0,8966102;-0,817702693;0,62039527;0,459119262;0,532809964;0,151126309;0,214648278;0,080746042;0,100562174;0,233387505;0,536367603;0,404380241;0,355883836;0,310942774;0,126001991;0,077562962;-0,018231969;-0,062084504;0,054788302;0,167960656;0,170201698;0,280389229;0,085987205;0,245023208;0,159920256;0,074413839
2,393;1,991;1,317;0,387;-0,352;-0,921;-0,815;-0,269;0,552;1,479;2,465;3,336;0,750780444;0,728631809;0,714612658;0,624360955;0,435806082;0,37448158;0,023749729;-0,142302472;-0,402964246;-0,417971905;-0,641736445;-0,759099122;0,257217575;0,139562238;0,015785843;-0,00289551799999996;0,00258993800000004;-0,0863252569999999;-0,316485365;-0,302967631;-0,173870526;0,018304132;0,272081414;0,054118294;-0,204270629;-0,072800214;0,050876984;0,056803866;0,063100764;0,172940284;0,447394793;0,720884292;0,760057269;0,378301716;0,467744854;0,702159424;0,026208037;0,075913413;0,302613816;0,43476704;0,698004289;0,792539183;0,840003255;0,933317571;0,964187203;0,926279382;0,860532338;0,829742643;-0,236459851;-0,381632897;-0,518832924;-0,771682947;-0,805143057;-0,968862511;-0,961677072;-0,811418768;-0,754193233;-1,011667079;-0,823485905;-0,772415757;-0,792417516;-0,919240238;-1,014901512;-1,097292322;-1,085438568;-1,07842718;-1,205819522;-1,054269982;-0,906538106;-0,964550084;-0,894839939;-0,8966102;0,646762326;0,62039527;0,459119262;0,532809964;0,151126309;0,214648278;0,080746042;0,100562174;0,233387505;0,536367603;0,404380241;0,355883836;-0,021153424;0,126001991;0,077562962;-0,018231969;-0,062084504;0,054788302;0,167960656;0,170201698;0,280389229;0,085987205;0,245023208;0,159920256
2,493;2,393;1,991;1,317;0,387;-0,352;-0,921;-0,815;-0,269;0,552;1,479;2,465;0,646255292;0,750780444;0,728631809;0,714612658;0,624360955;0,435806082;0,37448158;0,023749729;-0,142302472;-0,402964246;-0,417971905;-0,641736445;-0,135600733;0,257217575;0,139562238;0,015785843;-0,00289551799999996;0,00258993800000004;-0,0863252569999999;-0,316485365;-0,302967631;-0,173870526;0,018304132;0,272081414;0,136077501;-0,204270629;-0,072800214;0,050876984;0,056803866;0,063100764;0,172940284;0,447394793;0,720884292;0,760057269;0,378301716;0,467744854;-0,159058746;0,026208037;0,075913413;0,302613816;0,43476704;0,698004289;0,792539183;0,840003255;0,933317571;0,964187203;0,926279382;0,860532338;0,088931556;-0,236459851;-0,381632897;-0,518832924;-0,771682947;-0,805143057;-0,968862511;-0,961677072;-0,811418768;-0,754193233;-1,011667079;-0,823485905;-0,749238252;-0,792417516;-0,919240238;-1,014901512;-1,097292322;-1,085438568;-1,07842718;-1,205819522;-1,054269982;-0,906538106;-0,964550084;-0,894839939;0,254094503;0,646762326;0,62039527;0,459119262;0,532809964;0,151126309;0,214648278;0,080746042;0,100562174;0,233387505;0,536367603;0,404380241;-0,00104570600000001;-0,021153424;0,126001991;0,077562962;-0,018231969;-0,062084504;0,054788302;0,167960656;0,170201698;0,280389229;0,085987205;0,245023208
