"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11"
-4,656571942;-4,148605431;-3,97505705;-3,791833505;-3,641342493;-3,256685984;-2,972805314;-2,731129913;-2,32730069;-2,254644442;-2,621642558;-2,661730009;-0,885246987;-0,854936302;-0,640759893;-0,389357257;-0,228643788;-0,060624413;0,214958193;0,342096366;0,636288358;0,545992254;0,909296766;0,89837252;0,09779666;0,259081563;0,31344326;0,530407689;0,645180539;0,680862356;0,614148058;0,684185105;0,530497166;0,9716229;1,397986795;1,706178648;-1,345963509;-1,468275378;-1,539332126;-1,639853022;-1,605510827;-1,308025744;-1,066315991;-1,050876697;-0,847098327;-0,983548788;-1,532286978;-1,180361973;-0,992283896;-0,980073819;-1,060017532;-0,950290762;-0,770769111;-0,787458659;-0,885193755;-0,913958525;-1,01604083;-1,125165909;-0,686415606;-0,746234119;0,576399675;0,462999319;0,360349555;0,211959785;0,060750871;0,230207566;0,225793797;0,128616211;0,090831081;-0,119175985;-0,375114066;-0,314009892;-1,161249427;-1,321911226;-1,252173476;-1,40362797;-1,474253733;-1,311042327;-1,454888496;-1,30859623;-1,241524548;-0,75437561;-0,591015131;-0,668115888;-0,642839655;-0,749001901;-0,727337463;-0,652176515;-0,55538412;-0,520494272;-0,247003394;-0,526848587;-0,585098892;-0,396688284;-0,530294421;-0,641061142
-4,60786689;-4,656571942;-4,148605431;-3,97505705;-3,791833505;-3,641342493;-3,256685984;-2,972805314;-2,731129913;-2,32730069;-2,254644442;-2,621642558;-0,954520765;-0,885246987;-0,854936302;-0,640759893;-0,389357257;-0,228643788;-0,060624413;0,214958193;0,342096366;0,636288358;0,545992254;0,909296766;-0,36494129;0,09779666;0,259081563;0,31344326;0,530407689;0,645180539;0,680862356;0,614148058;0,684185105;0,530497166;0,9716229;1,397986795;-1,383362834;-1,345963509;-1,468275378;-1,539332126;-1,639853022;-1,605510827;-1,308025744;-1,066315991;-1,050876697;-0,847098327;-0,983548788;-1,532286978;-1,349839172;-0,992283896;-0,980073819;-1,060017532;-0,950290762;-0,770769111;-0,787458659;-0,885193755;-0,913958525;-1,01604083;-1,125165909;-0,686415606;0,500545134;0,576399675;0,462999319;0,360349555;0,211959785;0,060750871;0,230207566;0,225793797;0,128616211;0,090831081;-0,119175985;-0,375114066;-0,865051482;-1,161249427;-1,321911226;-1,252173476;-1,40362797;-1,474253733;-1,311042327;-1,454888496;-1,30859623;-1,241524548;-0,75437561;-0,591015131;-0,721906301;-0,642839655;-0,749001901;-0,727337463;-0,652176515;-0,55538412;-0,520494272;-0,247003394;-0,526848587;-0,585098892;-0,396688284;-0,530294421
-4,765282136;-4,60786689;-4,656571942;-4,148605431;-3,97505705;-3,791833505;-3,641342493;-3,256685984;-2,972805314;-2,731129913;-2,32730069;-2,254644442;-1,328921465;-0,954520765;-0,885246987;-0,854936302;-0,640759893;-0,389357257;-0,228643788;-0,060624413;0,214958193;0,342096366;0,636288358;0,545992254;-0,40927839;-0,36494129;0,09779666;0,259081563;0,31344326;0,530407689;0,645180539;0,680862356;0,614148058;0,684185105;0,530497166;0,9716229;-1,210515607;-1,383362834;-1,345963509;-1,468275378;-1,539332126;-1,639853022;-1,605510827;-1,308025744;-1,066315991;-1,050876697;-0,847098327;-0,983548788;-1,532995966;-1,349839172;-0,992283896;-0,980073819;-1,060017532;-0,950290762;-0,770769111;-0,787458659;-0,885193755;-0,913958525;-1,01604083;-1,125165909;0,474503751;0,500545134;0,576399675;0,462999319;0,360349555;0,211959785;0,060750871;0,230207566;0,225793797;0,128616211;0,090831081;-0,119175985;-0,729223585;-0,865051482;-1,161249427;-1,321911226;-1,252173476;-1,40362797;-1,474253733;-1,311042327;-1,454888496;-1,30859623;-1,241524548;-0,75437561;-0,480098757;-0,721906301;-0,642839655;-0,749001901;-0,727337463;-0,652176515;-0,55538412;-0,520494272;-0,247003394;-0,526848587;-0,585098892;-0,396688284
-4,484095199;-4,765282136;-4,60786689;-4,656571942;-4,148605431;-3,97505705;-3,791833505;-3,641342493;-3,256685984;-2,972805314;-2,731129913;-2,32730069;-1,630842051;-1,328921465;-0,954520765;-0,885246987;-0,854936302;-0,640759893;-0,389357257;-0,228643788;-0,060624413;0,214958193;0,342096366;0,636288358;-0,716176823;-0,40927839;-0,36494129;0,09779666;0,259081563;0,31344326;0,530407689;0,645180539;0,680862356;0,614148058;0,684185105;0,530497166;-1,163941658;-1,210515607;-1,383362834;-1,345963509;-1,468275378;-1,539332126;-1,639853022;-1,605510827;-1,308025744;-1,066315991;-1,050876697;-0,847098327;-1,830969013;-1,532995966;-1,349839172;-0,992283896;-0,980073819;-1,060017532;-0,950290762;-0,770769111;-0,787458659;-0,885193755;-0,913958525;-1,01604083;0,422791107;0,474503751;0,500545134;0,576399675;0,462999319;0,360349555;0,211959785;0,060750871;0,230207566;0,225793797;0,128616211;0,090831081;-0,807267642;-0,729223585;-0,865051482;-1,161249427;-1,321911226;-1,252173476;-1,40362797;-1,474253733;-1,311042327;-1,454888496;-1,30859623;-1,241524548;-0,479464288;-0,480098757;-0,721906301;-0,642839655;-0,749001901;-0,727337463;-0,652176515;-0,55538412;-0,520494272;-0,247003394;-0,526848587;-0,585098892
-4,417162118;-4,484095199;-4,765282136;-4,60786689;-4,656571942;-4,148605431;-3,97505705;-3,791833505;-3,641342493;-3,256685984;-2,972805314;-2,731129913;-1,883799868;-1,630842051;-1,328921465;-0,954520765;-0,885246987;-0,854936302;-0,640759893;-0,389357257;-0,228643788;-0,060624413;0,214958193;0,342096366;-0,644105247;-0,716176823;-0,40927839;-0,36494129;0,09779666;0,259081563;0,31344326;0,530407689;0,645180539;0,680862356;0,614148058;0,684185105;-1,256455008;-1,163941658;-1,210515607;-1,383362834;-1,345963509;-1,468275378;-1,539332126;-1,639853022;-1,605510827;-1,308025744;-1,066315991;-1,050876697;-1,726239826;-1,830969013;-1,532995966;-1,349839172;-0,992283896;-0,980073819;-1,060017532;-0,950290762;-0,770769111;-0,787458659;-0,885193755;-0,913958525;0,418938114;0,422791107;0,474503751;0,500545134;0,576399675;0,462999319;0,360349555;0,211959785;0,060750871;0,230207566;0,225793797;0,128616211;-0,492481341;-0,807267642;-0,729223585;-0,865051482;-1,161249427;-1,321911226;-1,252173476;-1,40362797;-1,474253733;-1,311042327;-1,454888496;-1,30859623;-0,388402804;-0,479464288;-0,480098757;-0,721906301;-0,642839655;-0,749001901;-0,727337463;-0,652176515;-0,55538412;-0,520494272;-0,247003394;-0,526848587
-4,517429984;-4,417162118;-4,484095199;-4,765282136;-4,60786689;-4,656571942;-4,148605431;-3,97505705;-3,791833505;-3,641342493;-3,256685984;-2,972805314;-1,638875296;-1,883799868;-1,630842051;-1,328921465;-0,954520765;-0,885246987;-0,854936302;-0,640759893;-0,389357257;-0,228643788;-0,060624413;0,214958193;-1,001100405;-0,644105247;-0,716176823;-0,40927839;-0,36494129;0,09779666;0,259081563;0,31344326;0,530407689;0,645180539;0,680862356;0,614148058;-1,284806185;-1,256455008;-1,163941658;-1,210515607;-1,383362834;-1,345963509;-1,468275378;-1,539332126;-1,639853022;-1,605510827;-1,308025744;-1,066315991;-1,459872408;-1,726239826;-1,830969013;-1,532995966;-1,349839172;-0,992283896;-0,980073819;-1,060017532;-0,950290762;-0,770769111;-0,787458659;-0,885193755;0,403919626;0,418938114;0,422791107;0,474503751;0,500545134;0,576399675;0,462999319;0,360349555;0,211959785;0,060750871;0,230207566;0,225793797;-0,75849049;-0,492481341;-0,807267642;-0,729223585;-0,865051482;-1,161249427;-1,321911226;-1,252173476;-1,40362797;-1,474253733;-1,311042327;-1,454888496;-0,404023965;-0,388402804;-0,479464288;-0,480098757;-0,721906301;-0,642839655;-0,749001901;-0,727337463;-0,652176515;-0,55538412;-0,520494272;-0,247003394
-4,901654441;-4,517429984;-4,417162118;-4,484095199;-4,765282136;-4,60786689;-4,656571942;-4,148605431;-3,97505705;-3,791833505;-3,641342493;-3,256685984;-1,556038367;-1,638875296;-1,883799868;-1,630842051;-1,328921465;-0,954520765;-0,885246987;-0,854936302;-0,640759893;-0,389357257;-0,228643788;-0,060624413;-1,077806342;-1,001100405;-0,644105247;-0,716176823;-0,40927839;-0,36494129;0,09779666;0,259081563;0,31344326;0,530407689;0,645180539;0,680862356;-1,388230716;-1,284806185;-1,256455008;-1,163941658;-1,210515607;-1,383362834;-1,345963509;-1,468275378;-1,539332126;-1,639853022;-1,605510827;-1,308025744;-1,257742204;-1,459872408;-1,726239826;-1,830969013;-1,532995966;-1,349839172;-0,992283896;-0,980073819;-1,060017532;-0,950290762;-0,770769111;-0,787458659;0,545824238;0,403919626;0,418938114;0,422791107;0,474503751;0,500545134;0,576399675;0,462999319;0,360349555;0,211959785;0,060750871;0,230207566;-0,49510636;-0,75849049;-0,492481341;-0,807267642;-0,729223585;-0,865051482;-1,161249427;-1,321911226;-1,252173476;-1,40362797;-1,474253733;-1,311042327;-0,491612357;-0,404023965;-0,388402804;-0,479464288;-0,480098757;-0,721906301;-0,642839655;-0,749001901;-0,727337463;-0,652176515;-0,55538412;-0,520494272
-4,844563034;-4,901654441;-4,517429984;-4,417162118;-4,484095199;-4,765282136;-4,60786689;-4,656571942;-4,148605431;-3,97505705;-3,791833505;-3,641342493;-1,568959907;-1,556038367;-1,638875296;-1,883799868;-1,630842051;-1,328921465;-0,954520765;-0,885246987;-0,854936302;-0,640759893;-0,389357257;-0,228643788;-1,320369652;-1,077806342;-1,001100405;-0,644105247;-0,716176823;-0,40927839;-0,36494129;0,09779666;0,259081563;0,31344326;0,530407689;0,645180539;-1,447803059;-1,388230716;-1,284806185;-1,256455008;-1,163941658;-1,210515607;-1,383362834;-1,345963509;-1,468275378;-1,539332126;-1,639853022;-1,605510827;-1,281685085;-1,257742204;-1,459872408;-1,726239826;-1,830969013;-1,532995966;-1,349839172;-0,992283896;-0,980073819;-1,060017532;-0,950290762;-0,770769111;0,50040976;0,545824238;0,403919626;0,418938114;0,422791107;0,474503751;0,500545134;0,576399675;0,462999319;0,360349555;0,211959785;0,060750871;-0,2764428;-0,49510636;-0,75849049;-0,492481341;-0,807267642;-0,729223585;-0,865051482;-1,161249427;-1,321911226;-1,252173476;-1,40362797;-1,474253733;-0,575548906;-0,491612357;-0,404023965;-0,388402804;-0,479464288;-0,480098757;-0,721906301;-0,642839655;-0,749001901;-0,727337463;-0,652176515;-0,55538412
-5,025593972;-4,844563034;-4,901654441;-4,517429984;-4,417162118;-4,484095199;-4,765282136;-4,60786689;-4,656571942;-4,148605431;-3,97505705;-3,791833505;-1,670607168;-1,568959907;-1,556038367;-1,638875296;-1,883799868;-1,630842051;-1,328921465;-0,954520765;-0,885246987;-0,854936302;-0,640759893;-0,389357257;-1,482993381;-1,320369652;-1,077806342;-1,001100405;-0,644105247;-0,716176823;-0,40927839;-0,36494129;0,09779666;0,259081563;0,31344326;0,530407689;-1,35436827;-1,447803059;-1,388230716;-1,284806185;-1,256455008;-1,163941658;-1,210515607;-1,383362834;-1,345963509;-1,468275378;-1,539332126;-1,639853022;-1,364150517;-1,281685085;-1,257742204;-1,459872408;-1,726239826;-1,830969013;-1,532995966;-1,349839172;-0,992283896;-0,980073819;-1,060017532;-0,950290762;0,515078529;0,50040976;0,545824238;0,403919626;0,418938114;0,422791107;0,474503751;0,500545134;0,576399675;0,462999319;0,360349555;0,211959785;-0,134563394;-0,2764428;-0,49510636;-0,75849049;-0,492481341;-0,807267642;-0,729223585;-0,865051482;-1,161249427;-1,321911226;-1,252173476;-1,40362797;-0,494262518;-0,575548906;-0,491612357;-0,404023965;-0,388402804;-0,479464288;-0,480098757;-0,721906301;-0,642839655;-0,749001901;-0,727337463;-0,652176515
-4,920991062;-5,025593972;-4,844563034;-4,901654441;-4,517429984;-4,417162118;-4,484095199;-4,765282136;-4,60786689;-4,656571942;-4,148605431;-3,97505705;-1,971054337;-1,670607168;-1,568959907;-1,556038367;-1,638875296;-1,883799868;-1,630842051;-1,328921465;-0,954520765;-0,885246987;-0,854936302;-0,640759893;-1,613269111;-1,482993381;-1,320369652;-1,077806342;-1,001100405;-0,644105247;-0,716176823;-0,40927839;-0,36494129;0,09779666;0,259081563;0,31344326;-1,228238918;-1,35436827;-1,447803059;-1,388230716;-1,284806185;-1,256455008;-1,163941658;-1,210515607;-1,383362834;-1,345963509;-1,468275378;-1,539332126;-1,399052669;-1,364150517;-1,281685085;-1,257742204;-1,459872408;-1,726239826;-1,830969013;-1,532995966;-1,349839172;-0,992283896;-0,980073819;-1,060017532;0,445245015;0,515078529;0,50040976;0,545824238;0,403919626;0,418938114;0,422791107;0,474503751;0,500545134;0,576399675;0,462999319;0,360349555;-0,114442305;-0,134563394;-0,2764428;-0,49510636;-0,75849049;-0,492481341;-0,807267642;-0,729223585;-0,865051482;-1,161249427;-1,321911226;-1,252173476;-0,190316241;-0,494262518;-0,575548906;-0,491612357;-0,404023965;-0,388402804;-0,479464288;-0,480098757;-0,721906301;-0,642839655;-0,749001901;-0,727337463
-5,068241704;-4,920991062;-5,025593972;-4,844563034;-4,901654441;-4,517429984;-4,417162118;-4,484095199;-4,765282136;-4,60786689;-4,656571942;-4,148605431;-1,890586741;-1,971054337;-1,670607168;-1,568959907;-1,556038367;-1,638875296;-1,883799868;-1,630842051;-1,328921465;-0,954520765;-0,885246987;-0,854936302;-1,608351785;-1,613269111;-1,482993381;-1,320369652;-1,077806342;-1,001100405;-0,644105247;-0,716176823;-0,40927839;-0,36494129;0,09779666;0,259081563;-1,586565767;-1,228238918;-1,35436827;-1,447803059;-1,388230716;-1,284806185;-1,256455008;-1,163941658;-1,210515607;-1,383362834;-1,345963509;-1,468275378;-1,233670258;-1,399052669;-1,364150517;-1,281685085;-1,257742204;-1,459872408;-1,726239826;-1,830969013;-1,532995966;-1,349839172;-0,992283896;-0,980073819;0,142005935;0,445245015;0,515078529;0,50040976;0,545824238;0,403919626;0,418938114;0,422791107;0,474503751;0,500545134;0,576399675;0,462999319;0,203314765;-0,114442305;-0,134563394;-0,2764428;-0,49510636;-0,75849049;-0,492481341;-0,807267642;-0,729223585;-0,865051482;-1,161249427;-1,321911226;0,10603051;-0,190316241;-0,494262518;-0,575548906;-0,491612357;-0,404023965;-0,388402804;-0,479464288;-0,480098757;-0,721906301;-0,642839655;-0,749001901
-5,116094061;-5,068241704;-4,920991062;-5,025593972;-4,844563034;-4,901654441;-4,517429984;-4,417162118;-4,484095199;-4,765282136;-4,60786689;-4,656571942;-1,799451089;-1,890586741;-1,971054337;-1,670607168;-1,568959907;-1,556038367;-1,638875296;-1,883799868;-1,630842051;-1,328921465;-0,954520765;-0,885246987;-1,823274749;-1,608351785;-1,613269111;-1,482993381;-1,320369652;-1,077806342;-1,001100405;-0,644105247;-0,716176823;-0,40927839;-0,36494129;0,09779666;-1,426749801;-1,586565767;-1,228238918;-1,35436827;-1,447803059;-1,388230716;-1,284806185;-1,256455008;-1,163941658;-1,210515607;-1,383362834;-1,345963509;-1,2737619;-1,233670258;-1,399052669;-1,364150517;-1,281685085;-1,257742204;-1,459872408;-1,726239826;-1,830969013;-1,532995966;-1,349839172;-0,992283896;0,179289896;0,142005935;0,445245015;0,515078529;0,50040976;0,545824238;0,403919626;0,418938114;0,422791107;0,474503751;0,500545134;0,576399675;0,189061304;0,203314765;-0,114442305;-0,134563394;-0,2764428;-0,49510636;-0,75849049;-0,492481341;-0,807267642;-0,729223585;-0,865051482;-1,161249427;0,367780153;0,10603051;-0,190316241;-0,494262518;-0,575548906;-0,491612357;-0,404023965;-0,388402804;-0,479464288;-0,480098757;-0,721906301;-0,642839655
-5,314946491;-5,116094061;-5,068241704;-4,920991062;-5,025593972;-4,844563034;-4,901654441;-4,517429984;-4,417162118;-4,484095199;-4,765282136;-4,60786689;-1,901147045;-1,799451089;-1,890586741;-1,971054337;-1,670607168;-1,568959907;-1,556038367;-1,638875296;-1,883799868;-1,630842051;-1,328921465;-0,954520765;-1,992719014;-1,823274749;-1,608351785;-1,613269111;-1,482993381;-1,320369652;-1,077806342;-1,001100405;-0,644105247;-0,716176823;-0,40927839;-0,36494129;-1,314475534;-1,426749801;-1,586565767;-1,228238918;-1,35436827;-1,447803059;-1,388230716;-1,284806185;-1,256455008;-1,163941658;-1,210515607;-1,383362834;-1,155585939;-1,2737619;-1,233670258;-1,399052669;-1,364150517;-1,281685085;-1,257742204;-1,459872408;-1,726239826;-1,830969013;-1,532995966;-1,349839172;-0,000163717000000001;0,179289896;0,142005935;0,445245015;0,515078529;0,50040976;0,545824238;0,403919626;0,418938114;0,422791107;0,474503751;0,500545134;0,278900616;0,189061304;0,203314765;-0,114442305;-0,134563394;-0,2764428;-0,49510636;-0,75849049;-0,492481341;-0,807267642;-0,729223585;-0,865051482;0,60500524;0,367780153;0,10603051;-0,190316241;-0,494262518;-0,575548906;-0,491612357;-0,404023965;-0,388402804;-0,479464288;-0,480098757;-0,721906301
-5,59151021;-5,314946491;-5,116094061;-5,068241704;-4,920991062;-5,025593972;-4,844563034;-4,901654441;-4,517429984;-4,417162118;-4,484095199;-4,765282136;-2,418721049;-1,901147045;-1,799451089;-1,890586741;-1,971054337;-1,670607168;-1,568959907;-1,556038367;-1,638875296;-1,883799868;-1,630842051;-1,328921465;-1,927364203;-1,992719014;-1,823274749;-1,608351785;-1,613269111;-1,482993381;-1,320369652;-1,077806342;-1,001100405;-0,644105247;-0,716176823;-0,40927839;-0,770933232;-1,314475534;-1,426749801;-1,586565767;-1,228238918;-1,35436827;-1,447803059;-1,388230716;-1,284806185;-1,256455008;-1,163941658;-1,210515607;-1,063615557;-1,155585939;-1,2737619;-1,233670258;-1,399052669;-1,364150517;-1,281685085;-1,257742204;-1,459872408;-1,726239826;-1,830969013;-1,532995966;0,085220039;-0,000163717000000001;0,179289896;0,142005935;0,445245015;0,515078529;0,50040976;0,545824238;0,403919626;0,418938114;0,422791107;0,474503751;0,175650748;0,278900616;0,189061304;0,203314765;-0,114442305;-0,134563394;-0,2764428;-0,49510636;-0,75849049;-0,492481341;-0,807267642;-0,729223585;0,406903264;0,60500524;0,367780153;0,10603051;-0,190316241;-0,494262518;-0,575548906;-0,491612357;-0,404023965;-0,388402804;-0,479464288;-0,480098757
-5,480958734;-5,59151021;-5,314946491;-5,116094061;-5,068241704;-4,920991062;-5,025593972;-4,844563034;-4,901654441;-4,517429984;-4,417162118;-4,484095199;-2,543144096;-2,418721049;-1,901147045;-1,799451089;-1,890586741;-1,971054337;-1,670607168;-1,568959907;-1,556038367;-1,638875296;-1,883799868;-1,630842051;-2,189879214;-1,927364203;-1,992719014;-1,823274749;-1,608351785;-1,613269111;-1,482993381;-1,320369652;-1,077806342;-1,001100405;-0,644105247;-0,716176823;-0,598097634;-0,770933232;-1,314475534;-1,426749801;-1,586565767;-1,228238918;-1,35436827;-1,447803059;-1,388230716;-1,284806185;-1,256455008;-1,163941658;-0,978582459;-1,063615557;-1,155585939;-1,2737619;-1,233670258;-1,399052669;-1,364150517;-1,281685085;-1,257742204;-1,459872408;-1,726239826;-1,830969013;0,163088276;0,085220039;-0,000163717000000001;0,179289896;0,142005935;0,445245015;0,515078529;0,50040976;0,545824238;0,403919626;0,418938114;0,422791107;0,159298909;0,175650748;0,278900616;0,189061304;0,203314765;-0,114442305;-0,134563394;-0,2764428;-0,49510636;-0,75849049;-0,492481341;-0,807267642;0,218791156;0,406903264;0,60500524;0,367780153;0,10603051;-0,190316241;-0,494262518;-0,575548906;-0,491612357;-0,404023965;-0,388402804;-0,479464288
-5,754980827;-5,480958734;-5,59151021;-5,314946491;-5,116094061;-5,068241704;-4,920991062;-5,025593972;-4,844563034;-4,901654441;-4,517429984;-4,417162118;-2,269031;-2,543144096;-2,418721049;-1,901147045;-1,799451089;-1,890586741;-1,971054337;-1,670607168;-1,568959907;-1,556038367;-1,638875296;-1,883799868;-2,209935933;-2,189879214;-1,927364203;-1,992719014;-1,823274749;-1,608351785;-1,613269111;-1,482993381;-1,320369652;-1,077806342;-1,001100405;-0,644105247;-0,680848565;-0,598097634;-0,770933232;-1,314475534;-1,426749801;-1,586565767;-1,228238918;-1,35436827;-1,447803059;-1,388230716;-1,284806185;-1,256455008;-0,445474977;-0,978582459;-1,063615557;-1,155585939;-1,2737619;-1,233670258;-1,399052669;-1,364150517;-1,281685085;-1,257742204;-1,459872408;-1,726239826;0,147321112;0,163088276;0,085220039;-0,000163717000000001;0,179289896;0,142005935;0,445245015;0,515078529;0,50040976;0,545824238;0,403919626;0,418938114;0,462248941;0,159298909;0,175650748;0,278900616;0,189061304;0,203314765;-0,114442305;-0,134563394;-0,2764428;-0,49510636;-0,75849049;-0,492481341;0,258624145;0,218791156;0,406903264;0,60500524;0,367780153;0,10603051;-0,190316241;-0,494262518;-0,575548906;-0,491612357;-0,404023965;-0,388402804
-5,488896082;-5,754980827;-5,480958734;-5,59151021;-5,314946491;-5,116094061;-5,068241704;-4,920991062;-5,025593972;-4,844563034;-4,901654441;-4,517429984;-2,356733404;-2,269031;-2,543144096;-2,418721049;-1,901147045;-1,799451089;-1,890586741;-1,971054337;-1,670607168;-1,568959907;-1,556038367;-1,638875296;-2,469494083;-2,209935933;-2,189879214;-1,927364203;-1,992719014;-1,823274749;-1,608351785;-1,613269111;-1,482993381;-1,320369652;-1,077806342;-1,001100405;-0,577854372;-0,680848565;-0,598097634;-0,770933232;-1,314475534;-1,426749801;-1,586565767;-1,228238918;-1,35436827;-1,447803059;-1,388230716;-1,284806185;-0,454417818;-0,445474977;-0,978582459;-1,063615557;-1,155585939;-1,2737619;-1,233670258;-1,399052669;-1,364150517;-1,281685085;-1,257742204;-1,459872408;-0,046667858;0,147321112;0,163088276;0,085220039;-0,000163717000000001;0,179289896;0,142005935;0,445245015;0,515078529;0,50040976;0,545824238;0,403919626;0,526208476;0,462248941;0,159298909;0,175650748;0,278900616;0,189061304;0,203314765;-0,114442305;-0,134563394;-0,2764428;-0,49510636;-0,75849049;0,353930463;0,258624145;0,218791156;0,406903264;0,60500524;0,367780153;0,10603051;-0,190316241;-0,494262518;-0,575548906;-0,491612357;-0,404023965
-5,200566833;-5,488896082;-5,754980827;-5,480958734;-5,59151021;-5,314946491;-5,116094061;-5,068241704;-4,920991062;-5,025593972;-4,844563034;-4,901654441;-2,550053634;-2,356733404;-2,269031;-2,543144096;-2,418721049;-1,901147045;-1,799451089;-1,890586741;-1,971054337;-1,670607168;-1,568959907;-1,556038367;-2,650589395;-2,469494083;-2,209935933;-2,189879214;-1,927364203;-1,992719014;-1,823274749;-1,608351785;-1,613269111;-1,482993381;-1,320369652;-1,077806342;-0,48002263;-0,577854372;-0,680848565;-0,598097634;-0,770933232;-1,314475534;-1,426749801;-1,586565767;-1,228238918;-1,35436827;-1,447803059;-1,388230716;-0,507823227;-0,454417818;-0,445474977;-0,978582459;-1,063615557;-1,155585939;-1,2737619;-1,233670258;-1,399052669;-1,364150517;-1,281685085;-1,257742204;-0,08368261;-0,046667858;0,147321112;0,163088276;0,085220039;-0,000163717000000001;0,179289896;0,142005935;0,445245015;0,515078529;0,50040976;0,545824238;0,854349821;0,526208476;0,462248941;0,159298909;0,175650748;0,278900616;0,189061304;0,203314765;-0,114442305;-0,134563394;-0,2764428;-0,49510636;0,377526686;0,353930463;0,258624145;0,218791156;0,406903264;0,60500524;0,367780153;0,10603051;-0,190316241;-0,494262518;-0,575548906;-0,491612357
-3,963370616;-5,200566833;-5,488896082;-5,754980827;-5,480958734;-5,59151021;-5,314946491;-5,116094061;-5,068241704;-4,920991062;-5,025593972;-4,844563034;-2,970607984;-2,550053634;-2,356733404;-2,269031;-2,543144096;-2,418721049;-1,901147045;-1,799451089;-1,890586741;-1,971054337;-1,670607168;-1,568959907;-3,082327092;-2,650589395;-2,469494083;-2,209935933;-2,189879214;-1,927364203;-1,992719014;-1,823274749;-1,608351785;-1,613269111;-1,482993381;-1,320369652;-0,237979905;-0,48002263;-0,577854372;-0,680848565;-0,598097634;-0,770933232;-1,314475534;-1,426749801;-1,586565767;-1,228238918;-1,35436827;-1,447803059;-0,97056835;-0,507823227;-0,454417818;-0,445474977;-0,978582459;-1,063615557;-1,155585939;-1,2737619;-1,233670258;-1,399052669;-1,364150517;-1,281685085;-0,187105875;-0,08368261;-0,046667858;0,147321112;0,163088276;0,085220039;-0,000163717000000001;0,179289896;0,142005935;0,445245015;0,515078529;0,50040976;0,976323646;0,854349821;0,526208476;0,462248941;0,159298909;0,175650748;0,278900616;0,189061304;0,203314765;-0,114442305;-0,134563394;-0,2764428;0,445497565;0,377526686;0,353930463;0,258624145;0,218791156;0,406903264;0,60500524;0,367780153;0,10603051;-0,190316241;-0,494262518;-0,575548906
-4,089797192;-3,963370616;-5,200566833;-5,488896082;-5,754980827;-5,480958734;-5,59151021;-5,314946491;-5,116094061;-5,068241704;-4,920991062;-5,025593972;-2,907662139;-2,970607984;-2,550053634;-2,356733404;-2,269031;-2,543144096;-2,418721049;-1,901147045;-1,799451089;-1,890586741;-1,971054337;-1,670607168;-3,061572231;-3,082327092;-2,650589395;-2,469494083;-2,209935933;-2,189879214;-1,927364203;-1,992719014;-1,823274749;-1,608351785;-1,613269111;-1,482993381;-0,127149567;-0,237979905;-0,48002263;-0,577854372;-0,680848565;-0,598097634;-0,770933232;-1,314475534;-1,426749801;-1,586565767;-1,228238918;-1,35436827;-0,590149937;-0,97056835;-0,507823227;-0,454417818;-0,445474977;-0,978582459;-1,063615557;-1,155585939;-1,2737619;-1,233670258;-1,399052669;-1,364150517;-0,162119334;-0,187105875;-0,08368261;-0,046667858;0,147321112;0,163088276;0,085220039;-0,000163717000000001;0,179289896;0,142005935;0,445245015;0,515078529;0,562238711;0,976323646;0,854349821;0,526208476;0,462248941;0,159298909;0,175650748;0,278900616;0,189061304;0,203314765;-0,114442305;-0,134563394;0,70458802;0,445497565;0,377526686;0,353930463;0,258624145;0,218791156;0,406903264;0,60500524;0,367780153;0,10603051;-0,190316241;-0,494262518
